,satisfaction,gender,customer_type,age,travel_type,class,distance,seat_comfort,dep_val_time_convenient,food_drink,gate,wifi_service,entertainment,online_support,online_booking_service,onboard_service,leg_room_service,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay_minutes,arrival_delay_minutes
95377,satisfied,Female,Loyal Customer,59,Business travel,Business,515,1,1,1,1,5,5,5,4,4,4,4,4,4,5,9,0.0
95378,satisfied,Male,Loyal Customer,53,Business travel,Business,518,3,3,3,3,2,5,4,4,4,4,4,4,4,5,2,0.0
95379,satisfied,Male,Loyal Customer,53,Business travel,Business,3369,1,1,1,1,4,4,5,4,4,4,4,3,4,5,2,4.0
95380,satisfied,Female,Loyal Customer,42,Business travel,Business,3373,3,2,3,3,5,4,5,4,4,4,4,5,4,4,0,0.0
95381,satisfied,Male,Loyal Customer,28,Business travel,Business,3171,2,2,2,2,4,4,4,4,4,2,4,3,5,4,19,16.0
95382,satisfied,Male,Loyal Customer,42,Business travel,Business,3827,2,2,2,2,5,4,4,4,4,4,4,3,4,3,0,0.0
95383,satisfied,Male,Loyal Customer,28,Business travel,Business,3230,4,4,4,4,4,4,4,4,4,4,4,4,5,4,18,14.0
95384,satisfied,Female,Loyal Customer,25,Business travel,Business,4221,3,3,3,3,4,4,4,4,5,5,4,4,5,4,0,0.0
95385,satisfied,Male,Loyal Customer,57,Business travel,Business,1612,5,5,5,5,2,5,1,4,4,4,4,3,4,5,0,5.0
95386,satisfied,Male,Loyal Customer,53,Business travel,Business,2217,4,4,2,4,3,5,4,4,4,4,4,3,4,5,0,3.0
95387,satisfied,Male,Loyal Customer,33,Business travel,Business,1454,2,2,2,2,4,4,4,4,4,3,5,5,4,4,92,83.0
95388,satisfied,Female,Loyal Customer,56,Business travel,Business,3603,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,6.0
95389,satisfied,Female,Loyal Customer,47,Business travel,Business,2797,5,5,5,5,4,2,3,4,4,4,4,3,4,3,0,0.0
95390,satisfied,Male,Loyal Customer,43,Business travel,Business,532,4,4,4,4,2,4,2,4,4,4,4,2,4,5,37,47.0
95391,satisfied,Male,Loyal Customer,38,Business travel,Business,1910,1,4,1,1,4,4,5,4,4,4,4,5,4,1,0,0.0
95392,satisfied,Female,Loyal Customer,29,Business travel,Business,3771,3,3,5,3,4,4,4,4,4,4,4,3,5,4,0,3.0
95393,satisfied,Female,Loyal Customer,28,Business travel,Business,1734,1,1,1,1,4,4,4,4,4,2,5,3,4,4,0,0.0
95394,satisfied,Male,Loyal Customer,70,Business travel,Business,527,1,3,1,1,5,4,5,4,4,4,4,4,4,4,2,17.0
95395,satisfied,Male,Loyal Customer,69,Business travel,Business,505,3,3,3,3,4,4,1,4,4,4,4,2,4,4,2,0.0
95396,satisfied,Male,Loyal Customer,57,Business travel,Business,2046,3,2,3,3,4,4,4,4,4,4,4,5,4,5,15,0.0
95397,satisfied,Female,Loyal Customer,50,Business travel,Business,527,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0
95398,satisfied,Female,Loyal Customer,49,Business travel,Business,2836,4,4,4,4,4,4,4,4,4,4,4,5,4,5,24,18.0
95399,satisfied,Male,Loyal Customer,48,Business travel,Business,3958,4,4,4,4,2,5,4,4,4,4,4,4,4,4,0,0.0
95400,satisfied,Male,Loyal Customer,47,Business travel,Business,533,5,5,2,5,3,5,4,4,4,4,4,3,4,5,0,0.0
95401,satisfied,Female,Loyal Customer,43,Business travel,Business,523,4,4,4,4,2,5,1,4,4,4,4,5,4,3,0,0.0
95402,satisfied,Male,Loyal Customer,43,Business travel,Business,492,4,4,4,4,5,1,1,4,4,4,4,3,4,4,0,0.0
95403,satisfied,Female,Loyal Customer,40,Business travel,Business,3357,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0.0
95404,satisfied,Female,Loyal Customer,39,Business travel,Business,2372,5,5,5,5,5,4,4,4,4,4,4,5,4,4,63,48.0
95405,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Business,1527,4,2,2,2,4,4,4,4,4,4,1,2,1,4,118,94.0
95406,satisfied,Male,Loyal Customer,23,Business travel,Business,2132,4,4,4,4,4,4,4,4,1,5,1,2,4,4,0,0.0
95407,satisfied,Male,Loyal Customer,41,Business travel,Eco,2236,4,4,4,4,4,4,4,4,2,4,4,5,2,4,40,23.0
95408,satisfied,Female,Loyal Customer,41,Business travel,Eco,2109,4,5,5,5,4,4,4,4,5,3,4,1,2,4,0,0.0
95409,satisfied,Female,Loyal Customer,41,Business travel,Eco,2277,4,5,5,5,4,4,4,4,1,2,1,4,5,4,0,0.0
95410,satisfied,Female,Loyal Customer,40,Business travel,Eco,2780,4,5,5,5,4,4,4,4,5,1,2,3,5,4,0,35.0
95411,satisfied,Female,Loyal Customer,40,Business travel,Eco,2864,4,2,2,2,4,4,4,4,2,5,4,5,4,4,0,0.0
95412,satisfied,Female,Loyal Customer,40,Business travel,Eco Plus,2475,4,3,4,3,4,4,4,4,4,3,4,2,3,4,0,0.0
95413,satisfied,Male,Loyal Customer,40,Business travel,Eco,1934,4,3,3,3,4,4,4,4,1,2,5,2,2,4,0,0.0
95414,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,2072,4,1,2,2,4,4,4,4,2,5,3,1,3,4,0,0.0
95415,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,2622,4,4,4,4,4,4,4,4,3,2,2,2,2,4,0,0.0
95416,satisfied,Male,Loyal Customer,40,Business travel,Eco,1992,4,3,3,3,4,4,4,4,2,4,1,2,4,4,19,5.0
95417,satisfied,Male,Loyal Customer,40,Business travel,Eco Plus,2455,4,2,2,2,4,4,4,4,3,2,4,1,4,4,14,8.0
95418,satisfied,Male,Loyal Customer,40,Business travel,Eco,2192,4,2,3,2,4,4,4,4,5,4,1,3,4,4,0,7.0
95419,satisfied,Male,Loyal Customer,40,Business travel,Eco,1789,4,3,3,3,4,4,4,4,5,4,1,4,4,4,0,0.0
95420,satisfied,Female,Loyal Customer,40,Business travel,Eco,1746,4,5,5,5,4,4,4,4,5,1,1,5,4,4,4,0.0
95421,satisfied,Female,Loyal Customer,40,Business travel,Eco,2203,4,5,5,5,4,4,4,2,3,2,5,4,3,4,346,349.0
95422,satisfied,Female,Loyal Customer,40,Business travel,Eco,1559,4,2,2,2,4,4,4,4,2,1,2,4,2,4,94,97.0
95423,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2029,4,1,1,1,4,4,4,4,1,5,2,4,1,4,0,0.0
95424,satisfied,Male,Loyal Customer,40,Business travel,Eco,2055,4,1,1,1,4,4,4,2,1,2,4,4,1,4,168,180.0
95425,satisfied,Female,Loyal Customer,40,Business travel,Eco,1082,4,4,4,4,4,4,4,4,2,2,5,4,1,4,0,6.0
95426,satisfied,Male,Loyal Customer,40,Business travel,Eco,1071,4,4,4,4,4,4,4,4,1,5,2,4,5,4,0,0.0
95427,satisfied,Male,Loyal Customer,40,Business travel,Eco Plus,1124,4,4,5,5,4,4,4,4,2,1,1,4,4,4,0,4.0
95428,satisfied,Female,Loyal Customer,19,Business travel,Business,4176,4,4,4,4,4,4,4,4,1,4,2,2,5,4,0,4.0
95429,satisfied,Male,Loyal Customer,55,Business travel,Business,490,5,5,5,5,5,4,5,4,4,4,4,5,4,5,9,4.0
95430,satisfied,Female,Loyal Customer,46,Business travel,Business,531,1,1,1,1,5,4,4,4,4,4,4,3,4,4,7,14.0
95431,satisfied,Male,Loyal Customer,40,Business travel,Business,3095,2,2,2,2,2,5,4,4,4,4,4,3,4,5,4,0.0
95432,satisfied,Male,Loyal Customer,28,Business travel,Business,3100,5,5,5,5,4,4,4,4,3,5,4,2,1,4,0,0.0
95433,satisfied,Male,Loyal Customer,22,Business travel,Business,4988,5,5,5,5,4,4,4,4,1,5,3,4,3,4,0,0.0
95434,satisfied,Male,Loyal Customer,46,Business travel,Business,3276,4,4,4,4,3,5,4,4,4,4,4,3,4,5,0,0.0
95435,satisfied,Female,Loyal Customer,45,Business travel,Business,529,2,2,2,2,4,4,2,4,4,4,4,1,4,5,92,84.0
95436,satisfied,Male,Loyal Customer,45,Business travel,Business,512,3,3,3,3,2,2,3,4,4,4,4,2,4,3,0,0.0
95437,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,1991,4,4,4,4,4,1,2,4,4,4,4,2,4,2,128,131.0
95438,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,3968,4,4,4,4,4,4,4,4,4,4,3,3,3,4,16,52.0
95439,satisfied,Female,Loyal Customer,33,Business travel,Business,504,5,5,5,5,3,4,3,4,4,4,4,3,4,3,0,2.0
95440,satisfied,Male,Loyal Customer,30,Business travel,Business,2021,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0.0
95441,satisfied,Female,Loyal Customer,28,Business travel,Business,4389,4,4,4,4,4,4,4,4,4,4,5,4,4,4,10,0.0
95442,satisfied,Female,Loyal Customer,25,Business travel,Business,5061,4,5,4,4,4,4,4,4,3,5,5,4,4,4,0,0.0
95443,satisfied,Female,Loyal Customer,53,Business travel,Business,507,3,3,3,3,4,4,4,4,4,4,4,5,4,4,8,1.0
95444,satisfied,Female,Loyal Customer,50,Business travel,Business,2945,5,5,5,5,5,1,1,4,4,4,4,1,4,1,1,0.0
95445,satisfied,Female,Loyal Customer,46,Business travel,Business,3842,5,5,5,5,2,5,4,4,4,4,4,3,4,5,1,0.0
95446,satisfied,Female,Loyal Customer,39,Business travel,Business,483,3,3,3,3,2,4,5,4,4,4,4,3,4,5,2,12.0
95447,satisfied,Male,Loyal Customer,35,Business travel,Business,1613,4,4,4,4,3,5,5,4,4,4,4,3,4,5,20,18.0
95448,satisfied,Female,Loyal Customer,33,Business travel,Business,1698,2,2,2,2,5,4,4,4,4,4,4,5,4,5,0,0.0
95449,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Business,2228,4,1,5,1,4,4,4,4,4,5,2,3,3,4,0,0.0
95450,satisfied,Female,Loyal Customer,57,Business travel,Business,2127,4,4,4,4,3,5,4,4,4,4,4,3,4,3,0,0.0
95451,satisfied,Female,Loyal Customer,52,Business travel,Business,495,2,2,2,2,5,4,4,4,4,4,4,3,4,5,36,28.0
95452,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,2249,4,2,2,2,4,4,4,1,1,3,2,4,1,4,245,230.0
95453,satisfied,Female,Loyal Customer,46,Business travel,Business,2867,4,4,4,4,3,5,4,4,4,4,4,5,4,4,0,0.0
95454,satisfied,Female,Loyal Customer,46,Business travel,Business,2160,5,5,1,5,4,5,4,4,4,4,4,4,4,4,27,10.0
95455,satisfied,Female,Loyal Customer,45,Business travel,Business,2905,1,1,1,1,4,5,4,4,4,4,4,3,4,4,8,0.0
95456,satisfied,Male,Loyal Customer,42,Business travel,Business,2137,5,5,5,5,4,4,4,4,3,4,4,4,4,4,183,187.0
95457,satisfied,Female,Loyal Customer,42,Business travel,Business,1659,1,1,1,1,2,5,4,4,4,4,4,4,4,5,124,123.0
95458,satisfied,Female,Loyal Customer,25,Business travel,Business,5591,3,3,4,3,4,4,4,4,5,3,5,4,4,4,2,0.0
95459,satisfied,Male,Loyal Customer,25,Business travel,Business,2885,4,4,4,4,4,4,4,4,2,3,5,5,5,4,110,99.0
95460,satisfied,Female,Loyal Customer,45,Business travel,Business,500,4,4,4,4,5,5,5,4,4,4,4,5,4,4,60,53.0
95461,satisfied,Female,Loyal Customer,56,Business travel,Business,3340,5,5,5,5,2,1,5,4,4,4,4,2,4,5,0,0.0
95462,satisfied,Female,Loyal Customer,55,Business travel,Business,521,3,3,3,3,4,4,4,4,4,4,4,4,4,5,0,0.0
95463,satisfied,Female,Loyal Customer,37,Business travel,Business,3939,4,4,4,4,4,4,4,4,2,5,5,4,3,4,158,144.0
95464,satisfied,Female,Loyal Customer,28,Business travel,Business,5414,1,1,1,1,4,4,4,4,4,1,3,3,5,4,0,0.0
95465,satisfied,Male,Loyal Customer,43,Business travel,Business,3337,5,5,5,5,2,4,2,4,4,4,4,3,4,4,11,0.0
95466,satisfied,Female,Loyal Customer,54,Business travel,Business,3421,5,5,5,5,2,5,2,4,4,4,4,2,4,5,0,0.0
95467,satisfied,Male,Loyal Customer,53,Business travel,Business,473,3,3,3,3,4,5,5,4,4,4,4,5,4,5,0,7.0
95468,satisfied,Female,Loyal Customer,49,Business travel,Business,504,2,2,2,2,1,2,1,4,4,4,4,3,4,2,0,0.0
95469,satisfied,Male,Loyal Customer,59,Business travel,Business,3996,1,1,2,1,2,5,3,4,4,4,4,2,4,1,0,0.0
95470,satisfied,Female,Loyal Customer,53,Business travel,Business,1949,4,4,4,4,4,4,4,4,4,4,4,3,4,5,25,44.0
95471,satisfied,Male,Loyal Customer,52,Business travel,Business,2243,2,2,2,2,2,5,5,4,4,4,4,3,4,4,0,0.0
95472,satisfied,Male,Loyal Customer,49,Business travel,Business,3352,2,2,2,2,3,5,4,4,4,4,4,5,4,5,33,35.0
95473,satisfied,Female,Loyal Customer,48,Business travel,Business,3736,3,3,3,3,4,5,5,4,4,4,4,4,4,4,65,69.0
95474,neutral or dissatisfied,Female,Loyal Customer,44,Business travel,Business,2080,4,5,4,5,1,2,3,4,4,4,4,4,4,4,14,2.0
95475,satisfied,Female,Loyal Customer,39,Business travel,Business,2586,3,3,1,3,2,5,4,4,4,4,4,5,4,3,1,0.0
95476,satisfied,Male,Loyal Customer,27,Business travel,Business,3093,5,5,5,5,4,4,4,4,4,2,1,2,3,4,0,0.0
95477,satisfied,Male,Loyal Customer,56,Business travel,Business,516,5,5,5,5,3,4,5,4,4,4,4,4,4,4,2,0.0
95478,satisfied,Male,Loyal Customer,50,Business travel,Business,3644,5,5,5,5,2,4,5,4,4,4,4,3,4,3,0,0.0
95479,satisfied,Female,Loyal Customer,57,Business travel,Business,2128,2,2,2,2,4,5,4,4,4,4,4,3,4,5,13,8.0
95480,satisfied,Male,Loyal Customer,57,Business travel,Business,3998,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0.0
95481,satisfied,Male,Loyal Customer,56,Business travel,Business,2569,4,4,4,4,4,5,4,4,4,4,4,3,4,5,117,113.0
95482,satisfied,Male,Loyal Customer,46,Business travel,Business,2045,5,5,5,5,4,4,5,4,4,4,4,5,4,3,17,3.0
95483,satisfied,Male,Loyal Customer,41,Business travel,Business,1910,4,4,4,4,1,5,2,4,4,4,4,3,4,1,30,17.0
95484,satisfied,Female,Loyal Customer,41,Business travel,Business,477,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,2.0
95485,satisfied,Female,Loyal Customer,36,Business travel,Business,3419,2,2,2,2,4,1,2,4,4,4,4,3,4,3,0,0.0
95486,satisfied,Female,Loyal Customer,32,Business travel,Business,1597,1,1,1,1,4,4,4,4,5,5,5,5,4,4,0,0.0
95487,satisfied,Male,Loyal Customer,40,Business travel,Eco,1767,4,3,3,3,4,4,4,4,2,2,2,3,3,4,0,0.0
95488,neutral or dissatisfied,Female,Loyal Customer,58,Business travel,Business,514,4,5,5,5,5,2,2,4,4,4,4,3,4,2,14,12.0
95489,satisfied,Male,Loyal Customer,58,Business travel,Business,474,3,3,3,3,4,5,5,4,4,4,4,4,4,3,19,29.0
95490,neutral or dissatisfied,Male,Loyal Customer,56,Business travel,Business,2818,4,3,5,5,2,2,2,4,4,4,4,2,4,3,31,19.0
95491,satisfied,Male,Loyal Customer,49,Business travel,Business,470,5,5,5,5,3,5,5,4,4,4,4,5,4,3,23,2.0
95492,satisfied,Male,Loyal Customer,47,Business travel,Business,2813,1,1,1,1,3,2,1,4,4,4,4,2,4,5,12,20.0
95493,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Business,492,4,3,1,1,2,3,3,4,4,4,4,4,4,1,0,0.0
95494,satisfied,Male,Loyal Customer,41,Business travel,Business,3892,4,4,1,4,5,4,4,4,4,4,4,4,4,5,0,0.0
95495,satisfied,Male,Loyal Customer,33,Business travel,Business,3586,3,3,3,3,4,4,4,4,2,1,5,5,1,4,0,0.0
95496,satisfied,Female,Loyal Customer,22,Business travel,Business,5541,1,1,1,1,4,4,4,4,1,1,2,2,4,4,0,0.0
95497,satisfied,Female,Loyal Customer,69,Business travel,Business,1761,1,1,1,1,5,4,5,4,4,4,4,5,4,4,0,4.0
95498,neutral or dissatisfied,Male,Loyal Customer,59,Business travel,Business,3884,4,2,2,2,1,3,3,4,4,4,4,2,4,4,4,7.0
95499,satisfied,Female,Loyal Customer,59,Business travel,Business,2549,1,1,3,1,4,5,4,4,4,4,4,4,4,5,0,0.0
95500,satisfied,Male,Loyal Customer,50,Business travel,Business,462,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0
95501,satisfied,Male,Loyal Customer,50,Business travel,Business,3826,4,4,4,4,4,5,5,4,4,4,4,4,4,5,0,0.0
95502,satisfied,Male,Loyal Customer,45,Business travel,Business,500,4,4,4,4,4,5,5,4,4,4,4,4,4,5,0,0.0
95503,satisfied,Female,Loyal Customer,43,Business travel,Business,3582,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0.0
95504,satisfied,Female,Loyal Customer,41,Business travel,Business,2638,2,2,1,2,2,4,4,4,4,4,4,4,4,5,0,0.0
95505,satisfied,Male,Loyal Customer,41,Business travel,Business,1899,2,2,2,2,4,4,4,4,4,4,4,3,4,4,26,23.0
95506,satisfied,Male,Loyal Customer,27,Business travel,Business,3119,3,3,3,3,4,4,4,4,5,3,5,3,5,4,0,0.0
95507,satisfied,Female,Loyal Customer,25,Business travel,Business,3950,5,5,5,5,4,4,4,4,4,3,5,4,5,4,6,0.0
95508,satisfied,Male,Loyal Customer,47,Business travel,Business,499,2,2,2,2,2,5,4,4,4,4,4,3,4,5,3,16.0
95509,satisfied,Male,Loyal Customer,45,Business travel,Business,463,4,4,4,4,4,5,4,4,4,4,4,3,4,5,0,2.0
95510,satisfied,Male,Loyal Customer,23,Business travel,Business,2804,3,3,3,3,4,4,4,4,5,5,4,1,3,4,0,3.0
95511,satisfied,Male,Loyal Customer,55,Business travel,Business,1767,3,3,3,3,2,4,4,4,4,4,4,4,4,3,5,5.0
95512,satisfied,Male,Loyal Customer,54,Business travel,Business,2362,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,1.0
95513,satisfied,Female,Loyal Customer,52,Business travel,Business,468,3,3,3,3,4,2,3,4,4,4,4,4,4,1,3,12.0
95514,satisfied,Female,Loyal Customer,48,Business travel,Business,3904,4,4,4,4,5,4,4,4,4,4,4,3,4,3,9,8.0
95515,satisfied,Male,Loyal Customer,39,Business travel,Business,3753,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,0.0
95516,satisfied,Male,Loyal Customer,38,Business travel,Business,479,2,2,2,2,1,5,2,4,4,4,4,4,4,5,14,6.0
95517,satisfied,Male,Loyal Customer,56,Business travel,Business,466,5,5,4,5,4,4,5,4,4,4,4,4,4,5,0,0.0
95518,satisfied,Male,Loyal Customer,30,Business travel,Business,2065,5,5,5,5,4,4,4,4,4,5,5,3,5,4,0,1.0
95519,satisfied,Male,Loyal Customer,54,Business travel,Business,2400,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,0.0
95520,satisfied,Male,Loyal Customer,35,Business travel,Business,2791,5,4,5,5,4,4,5,4,4,4,4,4,4,5,0,0.0
95521,satisfied,Male,Loyal Customer,53,Business travel,Business,3577,5,5,5,5,2,5,4,4,4,4,4,5,4,5,0,1.0
95522,satisfied,Female,Loyal Customer,48,Business travel,Business,502,3,3,3,3,3,1,3,4,4,4,4,2,4,1,0,3.0
95523,satisfied,Female,Loyal Customer,62,Business travel,Business,1551,5,5,5,5,2,3,4,4,4,4,4,5,4,5,51,40.0
95524,satisfied,Female,Loyal Customer,54,Business travel,Business,457,5,5,5,5,4,5,4,4,4,4,4,3,4,3,49,42.0
95525,satisfied,Female,Loyal Customer,40,Business travel,Business,2476,5,5,4,5,3,4,5,4,4,4,4,5,4,4,9,17.0
95526,satisfied,Female,Loyal Customer,39,Business travel,Business,2310,3,3,3,3,3,4,4,4,4,4,4,3,4,4,41,41.0
95527,satisfied,Male,Loyal Customer,39,Business travel,Business,3108,1,1,1,1,4,5,5,4,4,4,4,3,4,3,33,24.0
95528,satisfied,Female,Loyal Customer,47,Business travel,Business,3335,3,3,3,3,5,5,1,4,4,4,4,2,4,5,0,7.0
95529,satisfied,Female,Loyal Customer,31,Business travel,Business,1433,2,2,4,2,4,4,4,4,2,3,4,4,5,4,90,100.0
95530,satisfied,Male,Loyal Customer,64,Business travel,Business,2367,4,4,4,4,2,4,5,4,4,4,4,5,4,3,2,1.0
95531,satisfied,Female,Loyal Customer,50,Business travel,Business,449,5,5,5,5,4,5,4,4,4,4,4,5,4,5,93,79.0
95532,satisfied,Female,Loyal Customer,47,Business travel,Business,479,1,1,1,1,2,4,4,4,4,4,4,4,4,4,32,21.0
95533,satisfied,Female,Loyal Customer,47,Business travel,Business,3679,4,4,4,4,4,4,4,4,3,5,5,4,3,4,181,174.0
95534,satisfied,Female,Loyal Customer,47,Business travel,Business,3772,5,5,2,5,2,5,5,4,4,4,4,4,4,3,0,0.0
95535,satisfied,Male,Loyal Customer,59,Business travel,Business,2194,1,1,1,1,3,5,4,4,4,4,4,3,4,4,3,0.0
95536,satisfied,Female,Loyal Customer,51,Business travel,Business,2988,2,2,2,2,2,2,5,4,4,4,4,3,4,4,0,5.0
95537,satisfied,Male,Loyal Customer,42,Business travel,Business,487,5,5,5,5,3,2,4,4,4,4,4,3,4,1,0,0.0
95538,satisfied,Female,Loyal Customer,40,Business travel,Eco,2423,4,5,5,5,4,4,4,4,2,5,2,1,1,4,0,0.0
95539,satisfied,Male,Loyal Customer,40,Business travel,Eco,1913,4,2,2,2,4,4,4,4,3,2,4,4,2,4,0,0.0
95540,satisfied,Female,Loyal Customer,40,Business travel,Eco,2188,4,2,2,2,4,4,4,4,3,5,5,2,1,4,13,14.0
95541,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,3055,4,4,4,4,4,4,4,4,4,3,3,2,1,4,0,0.0
95542,satisfied,Female,Loyal Customer,39,Business travel,Eco,2075,4,5,5,5,4,4,4,4,1,2,3,4,5,4,1,0.0
95543,satisfied,Female,Loyal Customer,39,Business travel,Eco,2059,4,3,3,3,4,4,4,4,4,5,3,5,3,4,0,17.0
95544,satisfied,Female,Loyal Customer,39,Business travel,Eco,2426,4,3,3,3,4,4,4,4,5,2,2,5,2,4,94,104.0
95545,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1722,4,4,4,4,4,4,4,4,5,5,2,3,3,4,46,43.0
95546,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Eco,1748,4,5,5,5,4,4,4,4,3,5,2,4,2,4,7,9.0
95547,satisfied,Male,Loyal Customer,39,Business travel,Eco,1930,4,5,5,5,4,4,4,4,3,2,2,4,4,4,0,0.0
95548,satisfied,Male,Loyal Customer,39,Business travel,Eco Plus,1702,4,1,1,1,4,4,4,4,2,2,4,3,3,4,11,16.0
95549,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1953,4,3,3,3,4,4,4,4,2,4,1,4,4,4,0,0.0
95550,satisfied,Male,Loyal Customer,39,Business travel,Eco Plus,1376,4,5,5,5,4,4,4,4,2,3,1,2,3,4,8,8.0
95551,satisfied,Male,Loyal Customer,39,Business travel,Eco,2035,4,2,2,2,4,4,4,4,1,3,5,3,1,4,0,0.0
95552,satisfied,Female,Loyal Customer,39,Business travel,Eco,1535,4,3,3,3,4,4,4,4,5,5,3,3,4,4,0,0.0
95553,satisfied,Male,Loyal Customer,39,Business travel,Eco,1364,4,3,3,3,4,4,4,4,5,3,2,5,1,4,0,0.0
95554,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1228,4,2,2,2,4,4,4,4,2,3,5,1,5,4,0,0.0
95555,satisfied,Male,Loyal Customer,39,Business travel,Eco,1533,4,3,3,3,4,4,4,4,3,2,3,5,2,4,0,0.0
95556,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,2001,4,1,1,1,4,4,4,4,3,4,4,5,5,4,0,0.0
95557,satisfied,Female,Loyal Customer,39,Business travel,Eco,999,4,2,2,2,4,4,4,4,4,1,5,4,1,4,0,0.0
95558,satisfied,Female,Loyal Customer,39,Business travel,Eco,1006,4,3,4,3,4,4,4,4,2,3,3,5,5,4,0,0.0
95559,satisfied,Male,Loyal Customer,39,Business travel,Eco,1581,4,5,1,1,4,4,4,4,2,2,4,4,4,4,0,0.0
95560,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1468,4,5,5,5,4,4,4,4,2,2,2,4,3,4,58,60.0
95561,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1267,4,5,5,5,4,4,4,4,1,3,3,1,4,4,0,0.0
95562,satisfied,Male,Loyal Customer,39,Business travel,Eco,1406,4,4,4,4,4,4,4,4,3,3,2,1,5,4,12,13.0
95563,satisfied,Male,Loyal Customer,39,Business travel,Eco,1225,4,3,3,3,4,4,4,4,4,3,5,1,5,4,0,0.0
95564,satisfied,Male,Loyal Customer,39,Business travel,Eco,1056,4,2,2,2,4,4,4,4,2,1,2,3,1,4,0,0.0
95565,satisfied,Female,Loyal Customer,39,Business travel,Eco,898,4,1,4,1,4,4,4,4,1,5,2,3,5,4,10,8.0
95566,satisfied,Male,Loyal Customer,39,Business travel,Eco,1980,4,5,4,5,4,4,4,4,5,3,4,4,3,4,28,41.0
95567,satisfied,Female,Loyal Customer,40,Business travel,Business,485,1,1,1,1,4,2,5,4,4,4,4,1,4,4,0,9.0
95568,satisfied,Male,Loyal Customer,37,Business travel,Business,2414,2,2,2,2,5,3,1,4,4,4,4,1,4,5,94,86.0
95569,satisfied,Female,Loyal Customer,60,Business travel,Business,2672,1,1,1,1,5,4,4,4,4,4,4,4,4,5,0,0.0
95570,satisfied,Female,Loyal Customer,58,Business travel,Business,487,1,1,1,1,3,5,5,4,4,4,4,3,4,4,50,39.0
95571,satisfied,Male,Loyal Customer,58,Business travel,Business,477,5,5,5,5,3,4,4,4,4,4,4,4,4,4,0,0.0
95572,satisfied,Male,Loyal Customer,57,Business travel,Business,2490,1,1,1,1,3,5,5,4,4,4,4,5,4,5,6,0.0
95573,satisfied,Female,Loyal Customer,56,Business travel,Business,455,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0.0
95574,satisfied,Male,Loyal Customer,55,Business travel,Business,459,4,4,4,4,3,4,4,4,4,4,4,3,4,3,13,4.0
95575,satisfied,Male,Loyal Customer,53,Business travel,Business,1951,2,2,2,2,4,5,5,4,4,4,4,3,4,4,0,0.0
95576,satisfied,Male,Loyal Customer,51,Business travel,Business,453,2,2,5,2,2,5,4,4,4,4,4,3,4,4,34,22.0
95577,satisfied,Male,Loyal Customer,50,Business travel,Business,479,2,5,2,2,4,5,4,4,4,4,4,3,4,3,2,0.0
95578,satisfied,Female,Loyal Customer,50,Business travel,Business,1709,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0.0
95579,satisfied,Female,Loyal Customer,48,Business travel,Business,451,5,2,5,5,2,4,5,4,4,4,4,4,4,4,0,4.0
95580,satisfied,Male,Loyal Customer,47,Business travel,Business,496,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0.0
95581,satisfied,Male,Loyal Customer,45,Business travel,Business,5234,3,3,4,3,4,4,4,4,3,4,4,4,5,4,152,136.0
95582,satisfied,Female,Loyal Customer,42,Business travel,Business,478,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0.0
95583,satisfied,Male,Loyal Customer,40,Business travel,Business,457,3,3,4,3,2,4,5,4,4,4,4,5,4,3,1,0.0
95584,satisfied,Male,Loyal Customer,40,Business travel,Business,2358,3,3,3,3,3,4,4,4,4,4,4,5,4,4,23,19.0
